Numero_OC,Proveedor,Partida_Presupuestal,Descripcion_de_la_Partida_ Presupuestal,Concepto,Cantidad_Ordenada,UM, Monto_Total_Sin_IVA ,Fundamentacion_legal
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,ESMERIL AZUL CILINDRO FINO 15 x 7 MM,10,PZ,180.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,ESMERIL VERDE BALA (EXTRA FINO) 15 x 5 MM,10,PZ,180.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,"RECOGEDOR 75 x 75 MM MCA DIAMANTEX, MOD HE2841",3,PZ,627.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,OXIDANTE MATE DIAMANTEX (Ag/Cu) GA2115-003,1,PZ,85.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FRESA CONO INV. #021 ANTILOPE MOD CP4373-021,6,PZ,1044.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,"BROQUERO DOBLE,DIAMANTEX HE2420-009",2,PZ,244.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BURIL ANTILOPE DE PUNTANo. 1 (ALMENDRA) LI0770-,2,PZ,776.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BRUNIDOR PUNTA CURVA DIAMANTEX LI0400-002,2,PZ,554.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BURIL PLANO (CHAPLE) HSSNo.16 (1.6mm) LI0771-016,2,PZ,680.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BURIL PLANO (CHAPLE) HSSNo.10 (1mm) LI0771-010,2,PZ,680.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PINZA DE COBRE P/ACIDO HE2605,1,PZ,295.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PINZA DE COBRE P/ACIDOSPUNTA RECTA HE2608,1,PZ,295.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PINZAS ACERO INOX. JGO 5HE2629-023,2,PZ,680.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,TIJERAS P/JOYERO 170 MMHE2600-764,1,PZ,1140.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SEGUETA ESPIRAL P/CERA #2/0 ALEMANA CP4245-002,2,PZ,540.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SEGUETA ESPIRAL P/CERA#1ALEMAN(DOCENA)CP4245-100,2,PZ,540.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,ESTIQUES P/CERA JGO 10 CP4208,1,PZ,625.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,TUERCA ESTRELLA P/INYECTDE 2.7 KGS. RPL7493-902,1,PZ,436.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FRESAS DE DIAMANTE JGO 50 CP4388,2,PZ,2356.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,NAVAJA RECTA NO.11 INGLESA P/BISTURI,8,PZ,432.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,INVESTIMENTO RANDSOM & RANDOLPH ASTRO-VEST INVES,1,PZ,3600.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MARCOS DE ALUMINIO 4.7 x7.3 y 2.5 CM Art.#34.622,2,PZ,1644.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MARCO DOBLE 16 x 35 x 52MM CP5653-030,1,PZ,595.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MARCO SENCILLO 27 x 67 x105MM CP5648-105,2,PZ,2500.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FIELTRO CUCHILLO CON VASTAGO,2,PZ,150.00,ADJUDICACION DIRECTA-ART 42
22B0173,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FRESA CONO INV. #025 ANTILOPE CP4373-025,4,PZ,1084.00,ADJUDICACION DIRECTA-ART 42
22B0174,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29101,Herramientas menores,"LIMA PLANA BASTARDA DE 6"" NICHOLSON",10,PZ,1820.00,ADJUDICACION DIRECTA-ART 42
22B0174,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29101,Herramientas menores,"LIMA PLANA MUZA DE 6"" NICHOLSON",10,PZ,2000.00,ADJUDICACION DIRECTA-ART 42
22B0174,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29101,Herramientas menores,MANGO DE MADERA PARA BURIL,6,PZ,378.00,ADJUDICACION DIRECTA-ART 42
22B0174,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,29101,Herramientas menores,"PIE DE REY DE BRONCE 4""",2,PZ,700.00,ADJUDICACION DIRECTA-ART 42
22B0175,FAR Y CELTA INDUSTRIAL DE MEXICO S.A,24601, y electronico,LAMPARA C/LUPA 5X,2,PZ,6080.00,ADJUDICACION DIRECTA-ART 42
22B0176,"GAS MENGUC, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",GAS BUTANO LP PARA CILINDRO.,166.67,LT,1806.98,ADJUDICACION DIRECTA-ART 42
22B0176,"GAS MENGUC, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",GAS BUTANO LP PARA CILINDRO.,111.11,LT,1204.65,ADJUDICACION DIRECTA-ART 42
22b0177,"MUNCHMEYER-CALDERON, S.A. DE C.V.",23801,Mercancias para su comercializacion en tiendas del sector p,CAPSULA RECTANGULAR  DE 24X41MM,500,JG,8280.00,ADJUDICACION DIRECTA-ART 42
22B0178,"MUNCHMEYER-CALDERON, S.A. DE C.V.",23801,Mercancias para su comercializacion en tiendas del sector p,CAPSULA DE ACRILICO 48 MM. CON ARILLO 38X48X3.5,3000,JG,86280.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDO P/PRENSA MRV-150(SUERTE $ 1.00),3300,PZ,192885.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDO P/PRENSA MRV-150(SUERTE $ 2.00),1200,PZ,70140.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDO P/PRENSA MRV-150(SUERTE $ 5.00),1200,PZ,70140.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDO P/PRENSA MRV-150(SUERTE $ 10.00),800,PZ,46760.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDO PARA PRENSA MRV-150PARA SUERTE DE $ .50,1100,PZ,64295.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDOS $20 MRV-200(DISENO 2020),700,PZ,57225.00,ADJUDICACION DIRECTA-ART 42
22B0179,"MUNCHMEYER-CALDERON, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,DEDOS $20 MRV-300(DISENO 2020),300,PZ,31110.00,ADJUDICACION DIRECTA-ART 42
22b0180,"FERRESUIN, S.A. DE C.V.",21101,Materiales y utiles de oficina,CINTA MASKING TAPE DE1 DE ANCHO,150,PZ,4680.00,ADJUDICACION DIRECTA-ART 42
22B0181,"FERRESUIN, S.A. DE C.V.",24801,Materiales complementarios,CESPOL PARA LAVABO,5,PZ,395.00,ADJUDICACION DIRECTA-ART 42
22B0182,MEXINEX S.A. DE C.V.,23801,Mercancias para su comercializacion en tiendas del sector p,BOLSA DE PLASTICO PARA MONEDAS DE CUNO CORRIENTE,1149838,PZ,9773623.00,ADJUDICACION DIRECTA-ART 41 FRACC XII
22B0183,GISMEX S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,INTERRUPTOR DE PRESION REXROTH HED80H-20/350M4,2,PZ,18456.16,ADJUDICACION DIRECTA-ART 42
22B0184,MARIELA ELIZABETH ALVAREZ CRUZ,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SELECTOR DE 22 MM ACTUADO CON LLAVE DE ENCLAVAMI,2,PZ,1468.48,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO 6206 ZZ (30X62X16 RODAMIENTO RIGIDO D C3,10,PZ,1210.00,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO 6202 ZZ (15X35X11MM)  RODAMIENTO RIGIDO D,8,PZ,480.00,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO # 6208 ZZ (C3),6,PZ,1260.00,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO 629 ZZ (9X26X8 MM) RODAMIENTO RIGIDO DE 1,10,PZ,680.00,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO 608 ZZ (8X22X7MM.) RODAMIENTO RIGIDO D,6,PZ,348.00,ADJUDICACION DIRECTA-ART 42
22B0185,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO NJ2314ETVP2C4QP51-265 YD FAG X-life rodam,6,PZ,34542.00,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,BOLIGRAFO PUNTO MEDIANO,600,PZ,1938.00,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,REGISTRADOR LEFORT VERDEDE CARTON T/CARTA,80,PZ,3715.20,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,CLIPS STANDARDNO. 1 (C/100 PZAS.),60,CJ,604.80,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,MARCA TEXTOS O MARCADOR ALERTA,60,PZ,593.40,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,PUNTILLAS DE 0.5 MM.GRADO H.B. (C/12 PZAS),30,JG,435.00,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,SOBRE BOLSA T/CARTA,100,PZ,229.00,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,CARPETA DE 3 ARGOLLAS T/CARTA DE 2 COLOR BLANCO,40,PZ,3288.80,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,POST-IT CUBO C/4 COLORES(75X75 MM.),30,PZ,1583.40,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,POST-IT CUBO C/4 COLORES(50X50 MM.),30,PZ,1583.40,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,CORRECTOR EN CINTA MCA.PRITT O SIMILAR,50,PZ,2278.50,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,ENGRAPADORA MCA. ACME,5,PZ,1223.20,ADJUDICACION DIRECTA-ART 42
22B0186,COMERCIALIZADORA Y PAPELERIA JFM,21101,Materiales y utiles de oficina,PERFORADORA MCA. ACMEMOD. 857 DE 2 ORIFICIOS,5,PZ,1564.10,ADJUDICACION DIRECTA-ART 42
22B0187,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SUJETADORES CLAMP MOD.207U MCA. DESTACO.,50,PZ,60300.00,ADJUDICACION DIRECTA-ART 42
22B0188,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,29101,Herramientas menores,"PRENSA ""C"" DE HIERRO NODULAR 5"" 107055",5,PZ,860.00,ADJUDICACION DIRECTA-ART 42
22B0188,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,29101,Herramientas menores,LAINOMETRO  DE 25 HOJASDE 12 DE LARGO,10,JG,9950.00,ADJUDICACION DIRECTA-ART 42
22B0189,"BURILES Y HERRADIAM, S.A. DE C.V.",29101,Herramientas menores,LIMA DE JOYERO CON INCRUSTACION DE DIAMANTE (6,2,JG,1824.00,ADJUDICACION DIRECTA-ART 42
22B0190,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,24901,Otros materiales y articulos de construccion y reparacion,SELLADOR DE SILICON ESPECIAL PARA ALTAS TEMPERAT,20,PZ,11500.00,ADJUDICACION DIRECTA-ART 42
22B0191,PROPERMEX S.A. DE C.V.,21601,Material de limpieza,"CARTUCHO DE 1200 ml, GEL SANITIZANTE PURELL",80,PZ,41847.20,ADJUDICACION DIRECTA-ART 42
22B0192,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,ABRAZADERA SUPRA W2 DE 23 A 25 MM SIMILAR A MIKA,20,PZ,3500.00,ADJUDICACION DIRECTA-ART 42
22B0192,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,ABRAZADERA SUPRA W2 DE 27 A 29 MM SIMILAR A MIKA,20,PZ,3500.00,ADJUDICACION DIRECTA-ART 42
22B0192,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,ABRAZADERA SUPRA W2 DE 40 A 43 MM SIMILAR A MIKA,20,PZ,5120.00,ADJUDICACION DIRECTA-ART 42
22B0192,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,"MANGUERA MULTIPROPOSITO PARKER DE 3/4"" 7093-752",1,PZ,1890.00,ADJUDICACION DIRECTA-ART 42
22B0192,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,"MANGUERA MULTIPROPOSITOPARKER DE 5/4"" 7093-1252",1,PZ,5090.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN C.CIL. 6X10 MM. PASO 1.0 C.COR.,50,PZ,320.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN C.CIL. 8X20 MM. PASO 1.25 C. CO,50,PZ,400.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN C.CIL. 10X25 MM. PASO 1.50 C.,120,PZ,1080.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN C.CIL. 10X60 MM. PASO 1.50 C. 3,50,PZ,697.50,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN M12 x 40,40,PZ,676.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN M12 x 90,30,PZ,990.00,ADJUDICACION DIRECTA-ART 42
22B0193,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO ALLEN DE 7.9 X25.4 MM. (5/16 X 1) N,20,PZ,56.00,ADJUDICACION DIRECTA-ART 42
22B0194,DRM SERVICES AND PRODUCTS SA DE CV,21201,Materiales y utiles de impresion y reproduccion,Cartucho de tinta Negro Mate HP 72 Mod. C9403A,1,PZ,3100.00,ADJUDICACION DIRECTA-ART 42
22B0195,DRM SERVICES AND PRODUCTS SA DE CV,21401,Materiales y utiles para el procesamiento en equipos y biene,CARTUCHO DE TINTA AMARILLA MODELO C9373A,1,PZ,2800.00,ADJUDICACION DIRECTA-ART 42
22B0196,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BANDA DENTADA JASON 2826V574 PRENSA BLISS,2,PZ,4420.00,ADJUDICACION DIRECTA-ART 42
22B0197,PENUELAS CERVANTES L ERNESTO .,24801,Materiales complementarios,CHAPA DE LATON PARA MADERA MODELO 250 CH,3,PZ,387.93,ADJUDICACION DIRECTA-ART 42
22B0198,SERVICIOS Y MANTENIMIENTO DE SAN LUIS S.A DE C.V,29801,Refacciones y accesorios menores de maquinaria y otros equipos,CINTA DE TEFLON DE 1/2P,60,PZ,360.00,ADJUDICACION DIRECTA-ART 42
22B0198,SERVICIOS Y MANTENIMIENTO DE SAN LUIS S.A DE C.V,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SOLDADURA 6013 DE 3/32( MARCA AGA ),5,KG,450.00,ADJUDICACION DIRECTA-ART 42
22B0198,SERVICIOS Y MANTENIMIENTO DE SAN LUIS S.A DE C.V,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SOLDADURA 7018 DE 3/32PP,2,KG,220.00,ADJUDICACION DIRECTA-ART 42
22B0199,ABAGA GRUPO LOGISTICO S.A. DE C.V. NICOLAS SAN JUAN #1549,29801,Refacciones y accesorios menores de maquinaria y otros equipos,TRANSDUCTOR DE POSICIONDE 0 A 5 MOD. MDCT5-S-24,3,pz,99450.00,ADJUDICACION DIRECTA-ART 42
22B0200,M.I. QUIMICA PROCESOS S. DE R.L. DE,25101,Productos quimicos basicos,SOLUCION ACUOSA DE HIDROXIDO DE SODIO (NaOH),10000,LT,215000.00,ADJUDICACION DIRECTA-ART 42
22B0201,"FESTO PNEUMATIC, S.A.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,CILINDRO NEUMATICO FESTODNC 80-320-PPV # DE PZ.,1,PZ,13403.88,ADJUDICACION DIRECTA-ART 42
22B0202,INDUSTRIA MEXICANA DE POLYSTRETCH Y,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BOLSA DE PLASTICO DE1.00 X 1.70 MTS. CAL.500,500,PZ,9000.00,ADJUDICACION DIRECTA-ART 42
22B0203,GRUPO INDUSTRIAL VILLALAY S.A. DE C.ITALIA #545,21601,Material de limpieza,LIMPIADOR LIQUIDO FABULOSO.,72,LT,2160.00,ADJUDICACION DIRECTA-ART 42
22B0204,LUIS MIGUEL HERNANDEZ BANDA,25101,Productos quimicos basicos,ALCOHOL ISO-PROPILICO MARCA HYSEL,4,LT,1800.00,ADJUDICACION DIRECTA-ART 42
22B0205,MEJIA RAUDRY HUGO,21101,Materiales y utiles de oficina,FAJILLA PARA RESGUARDO DE VALORES (28X9 CMS.),4000,PZ,6800.00,ADJUDICACION DIRECTA-ART 42
22B0206,SAID HERNANDEZ DE LOS SANTOS,27101,Vestuario y uniformes,BANDERA NAC DE 9.3X5.8MTFABR C/TELA RIPSTOP,2,PZ,42413.80,ADJUDICACION DIRECTA-ART 42
22B0207,GALLARDO VILLEGAS JUAN MANUEL.,27201,Prendas de protecciÛn personal,GUANTE DE ALGODON 100%(TELA DE 28 ONZAS),800,PR,51600.00,ADJUDICACION DIRECTA-ART 42
22B0208,"GAS MENGUC, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",GAS BUTANO LP PARA CILINDRO.,166.67,LT,1890.77,ADJUDICACION DIRECTA-ART 42
22B0210,ABAGA GRUPO LOGISTICO S.A. DE C.V. NICOLAS SAN JUAN #1549,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BATERIA MCA. YUASA MOD.NP12-12 o SIMILAR,6,PZ,6900.00,ADJUDICACION DIRECTA-ART 42
22B0211,ALS INDTECH S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,ACUMULADOR HYDAC SB210-0.75E1/112U-210AK,2,PZ,31288.20,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"DADO P. HEX. 8MM, CUADRO 1/2"" MILIMêTRICO MCA UR",2,PZ,390.40,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"DADO P. HEX. 10 MM, CUADRO 1/2"" MILIMêTRICO MCA",2,PZ,397.12,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"DADO P. HEX. 14 MM CUADRO 1/2"" MILIMêTRICO MCA U",2,PZ,457.60,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION P/DADO CUADRO1/2"", 2 1/2"" DE LARGO",2,PZ,734.00,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION P/DADO CUADRO1/2"", 2 1/2"" DE LARGO",2,PZ,734.00,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"MATRACA REVERSIBLE, CUADRO 1/2"" RUBBER GRIP, QR,",2,PZ,2725.62,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION FLEXIBLE PARAMATRACA CUADRO 1/2""",2,PZ,829.50,ADJUDICACION DIRECTA-ART 42
22B0212,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,PINZA DE PRESION DE 8,2,PZ,701.68,ADJUDICACION DIRECTA-ART 42
22B0213,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"MATRACA REVERSIBLE, CUADRO 1/2"" RUBBER GRIP, QR,",3,PZ,4088.43,ADJUDICACION DIRECTA-ART 42
22B0213,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"JG DE 6 DADOS P. HEX. MILIMêTRICOS CUADRO 1/2""",6,JG,8803.08,ADJUDICACION DIRECTA-ART 42
22B0213,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION P/DADO CUADRO1/2"", 2 1/2"" DE LARGO",3,PZ,1101.00,ADJUDICACION DIRECTA-ART 42
22B0213,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION P/DADO CUADRO1/2"", 2 1/2"" DE LARGO",3,PZ,1101.00,ADJUDICACION DIRECTA-ART 42
22B0213,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,"EXTENSION FLEXIBLE PARAMATRACA CUADRO 1/2""",3,PZ,1244.25,ADJUDICACION DIRECTA-ART 42
22B0214,PRESSENSYSTEME SCHULER-MEXIKO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,TORNILLO PARA CABEZALDE 12 MM. PASO 1.5 MRV-1,150,PZ,167525.34,ADJUDICACION DIRECTA-ART 42
22B0215,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,"ESCALERA DE SEG. CON RUEDAS Y RESORTES, 4 ESCALO",1,PZ,28350.00,ADJUDICACION DIRECTA-ART 42
22B0216,ALS INDTECH S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,Resina p/ impr- 3D ´ kg.HTM 140 V2 M RES-02-2000,1,KG,50082.72,ADJUDICACION DIRECTA-ART 42
22B0216,ALS INDTECH S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,Contenedor EnvisionTecEDU PLUS-PSA MP 0210,2,PZ,39316.13,ADJUDICACION DIRECTA-ART 42
